48074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48114,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48135,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
48137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48147,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
48157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48270,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48298,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
48307,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48316,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
48367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48689,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48946,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
48959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48969,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
49071,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
49101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49211,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
49281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49283,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
49337,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
49364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49389,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49427,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49465,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
49497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49682,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49708,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
49709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49817,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49839,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
49848,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49972,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49995,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50033,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50056,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
50092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50263,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
50289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50522,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50537,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50804,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50812,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
50818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50830,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50970,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51091,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
51110,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51132,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
51171,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51214,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
51265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51325,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51407,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51479,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1
51495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51570,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
51574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51627,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51630,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
51639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
51657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51750,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51785,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
51788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51914,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51963,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51988,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52013,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52367,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
52375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
52498,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
52499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
52601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52623,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52674,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52750,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
52768,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
52897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
52911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52944,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52979,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53537,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
53579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53600,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
53779,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
53782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54017,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54057,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
54061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54137,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
54149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54245,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54425,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54490,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
54529,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54693,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54753,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54770,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
54816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55066,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55328,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55567,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55682,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
55698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
